X,Y,FID,year_,MSHA_ID,name,type_,mstafips,state,county,mctyfips,lat,lon,unit,tot_prod,notes
-79.331667,40.5252780000001,281,2020,3609394,Knob Creek,Underground,42,Pennsylvania,Indiana,63,40.525278,-79.331667,short tons,"165,864",
-76.115278,40.8280560000001,282,2020,3609401,Primrose Operation,Surface,42,Pennsylvania,Schuylkill,107,40.828056,-76.115278,short tons,"140,279",
-78.909167,40.6150000000001,283,2020,3609407,Heilwood,Underground,42,Pennsylvania,Indiana,63,40.615,-78.909167,short tons,"165,658",
-76.586666,40.594722,284,2020,3609435,Williamstown Mine #1,Underground,42,Pennsylvania,Dauphin,43,40.594722,-76.586666,short tons,"10,195",
-78.763333,41.2736110000001,285,2020,3609436,Kocjancic,Underground,42,Pennsylvania,Jefferson,65,41.273611,-78.763333,short tons,"154,448",
-79.1086109999999,40.530556,286,2020,3609437,Brush Valley,Underground,42,Pennsylvania,Indiana,63,40.530556,-79.108611,short tons,"573,229",
-76.6472219999999,40.778333,287,2020,3609475,No 13 Slope,Underground,42,Pennsylvania,Northumberland,97,40.778333,-76.647222,short tons,"5,481",
-78.7113889999999,40.779167,288,2020,3609477,Harmony Mine,Underground,42,Pennsylvania,Clearfield,33,40.779167,-78.711389,short tons,"219,832",
-76.2776049999999,40.661837,289,2020,3609511,Selkirk 2,Surface,42,Pennsylvania,Schuylkill,107,40.661837,-76.277605,short tons,"9,569",
-76.478333,40.8150000000001,290,2020,3609545,Mustang Stripping,Surface,42,Pennsylvania,Northumberland,97,40.815,-76.478333,short tons,"19,208",
-76.2402769999999,40.811944,291,2020,3609547,Brownsville,Surface,42,Pennsylvania,Schuylkill,107,40.811944,-76.240277,short tons,"64,046",
-76.680833,40.7655550000001,292,2020,3609548,Trevorton Strip,Surface,42,Pennsylvania,Northumberland,97,40.765555,-76.680833,short tons,"38,572",
-76.408333,40.7752780000001,293,2020,3609558,Locust Summit Strip Mine,Surface,42,Pennsylvania,Northumberland,97,40.775278,-76.408333,short tons,"43,097",
-79.1657969999999,40.500364,294,2020,3609595,Coral-Graceton,Underground,42,Pennsylvania,Indiana,63,40.500364,-79.165797,short tons,"135,781",
-78.2602229999999,41.0890410000001,295,2020,3609603,Res Shawville,Surface,42,Pennsylvania,Clearfield,33,41.089041,-78.260223,short tons,"119,437",
-78.3322219999999,40.794722,296,2020,3609604,Res Houtzdale,Surface,42,Pennsylvania,Clearfield,33,40.794722,-78.332222,short tons,"88,658",
-78.192222,40.9422220000001,297,2020,3609605,Res Morrisdale,Surface,42,Pennsylvania,Clearfield,33,40.942222,-78.192222,short tons,"247,318",
-76.632778,40.7583330000001,298,2020,3609632,No 1 Stripping,Surface,42,Pennsylvania,Northumberland,97,40.758333,-76.632778,short tons,510,
-78.948056,39.988611,299,2020,3609666,Horning Deep Mine,Underground,42,Pennsylvania,Somerset,111,39.988611,-78.948056,short tons,"160,411",
-79.742103,41.2047590000001,300,2020,3609819,K & A Strips,Surface,42,Pennsylvania,Clarion,31,41.204759,-79.742103,short tons,"20,070",
-79.855138,39.901284,301,2020,3609826,T & B Strip,Surface,42,Pennsylvania,Fayette,51,39.901284,-79.855138,short tons,"6,671",
-78.931389,40.0805560000001,302,2020,3609881,"Coal Loaders, Inc.",Surface,42,Pennsylvania,Somerset,111,40.080556,-78.931389,short tons,"22,411",
-76.566388,40.7727770000001,303,2020,3609885,Blue Ridge Mining,Surface,42,Pennsylvania,Northumberland,97,40.772777,-76.566388,short tons,252,
-78.850833,40.307222,304,2020,3609886,Solomon Run  Mine,Surface,42,Pennsylvania,Cambria,21,40.307222,-78.850833,short tons,"2,208",
-79.049722,40.103889,305,2020,3609893,Acosta Deep Mine,Underground,42,Pennsylvania,Somerset,111,40.103889,-79.049722,short tons,"362,347",
-78.201666,40.1930550000001,306,2020,3609923,Tasara Strips,Surface,42,Pennsylvania,Bedford,9,40.193055,-78.201666,short tons,"186,973",
-78.863038,40.1310060000001,307,2020,3609956,3139,Surface,42,Pennsylvania,Clearfield,33,40.131006,-78.863038,short tons,"10,820",
-76.248119,40.7268570000001,308,2020,3609963,Slope #2,Underground,42,Pennsylvania,Schuylkill,107,40.726857,-76.248119,short tons,"10,281",
-78.2583329999999,40.8708330000001,309,2020,3609965,Horton Strips,Surface,42,Pennsylvania,Clearfield,33,40.870833,-78.258333,short tons,"13,870",
-79.2384479999999,40.6708150000001,310,2020,3609972,Crooked Creek Mine,Underground,42,Pennsylvania,Indiana,63,40.670815,-79.238448,short tons,"516,209",
-78.959167,40.201667,311,2020,3609973,Maple Springs Mine,Underground,42,Pennsylvania,Somerset,111,40.201667,-78.959167,short tons,"87,395",
-79.061587,40.1273340000001,312,2020,3610041,North Fork,Underground,42,Pennsylvania,Somerset,111,40.127334,-79.061587,short tons,"68,004",
-80.420833,39.9694440000001,313,2020,3610045,Harvey Mine,Underground,42,Pennsylvania,Greene,59,39.969444,-80.420833,short tons,"4,410,039",
-79.632231,39.965696,314,2020,3610053,Fay Penn #1,Surface,42,Pennsylvania,Fayette,51,39.965696,-79.632231,short tons,843,
-79.394167,40.1002780000001,315,2020,3610089,Rustic Ridge #1 Mine,Underground,42,Pennsylvania,Westmoreland,129,40.100278,-79.394167,short tons,"362,861",
-76.683056,40.7736110000001,316,2020,3610110,Bottom Rock Slope,Underground,42,Pennsylvania,Northumberland,97,40.773611,-76.683056,short tons,"3,164",
-76.6472219999999,40.7638890000001,317,2020,3610127,Big Mountain Anthracite #1 Pit,Surface,42,Pennsylvania,Northumberland,97,40.763889,-76.647222,short tons,"4,730",
-79.060556,39.7555560000001,318,2020,3610150,Mast Mine,Surface,42,Pennsylvania,Somerset,111,39.755556,-79.060556,short tons,"178,971",
-78.8544439999999,40.310278,319,2020,3610165,Solomon Run,Surface,42,Pennsylvania,Somerset,111,40.310278,-78.854444,short tons,"63,425",
-76.148611,40.819444,320,2020,3610210,Mahanoy City Stripping,Surface,42,Pennsylvania,Schuylkill,107,40.819444,-76.148611,short tons,"35,173",
-75.973889,40.9250000000001,321,2020,3610225,Spring Mountain Strip,Surface,42,Pennsylvania,Carbon,25,40.925,-75.973889,short tons,"27,213",
-76.4572219999999,40.5919440000001,322,2020,3610233,Broad Mountain Slope,Underground,42,Pennsylvania,Schuylkill,107,40.591944,-76.457222,short tons,"3,770",
-78.177778,40.135278,323,2020,3610246,Richards Mine,Surface,42,Pennsylvania,Bedford,9,40.135278,-78.177778,short tons,"6,106",
-78.688889,41.1233330000001,324,2020,3610253,Corbet South Mine,Surface,42,Pennsylvania,Clearfield,33,41.123333,-78.688889,short tons,"8,918",
-79.136111,41.1238890000001,325,2020,3610256,Mayo Operation,Surface,42,Pennsylvania,Jefferson,65,41.123889,-79.136111,short tons,"1,446",
-79.2269439999999,40.271667,326,2020,3610257,Mellon # 5 Mine,Surface,42,Pennsylvania,Westmoreland,129,40.271667,-79.226944,short tons,"41,217",
-78.693889,40.7038890000001,327,2020,3610258,Driscoll Hollow Mine,Surface,42,Pennsylvania,Cambria,21,40.703889,-78.693889,short tons,"26,230",
-80.029167,40.1616670000001,328,2020,3610263,Gurdish Mine,Surface,42,Pennsylvania,Washington,125,40.161667,-80.029167,short tons,"15,081",
-78.836111,40.031389,329,2020,3610272,Craighead Mine,Surface,42,Pennsylvania,Somerset,111,40.031389,-78.836111,short tons,"2,172",
-76.261944,40.799722,330,2020,3610275,Packer Strip,Surface,42,Pennsylvania,Schuylkill,107,40.799722,-76.261944,short tons,"6,392",
-78.342778,41.0919440000001,331,2020,3610279,3165,Surface,42,Pennsylvania,Clearfield,33,41.091944,-78.342778,short tons,"2,965",
-78.333611,41.0177780000001,332,2020,3610291,Woolridge #4,Surface,42,Pennsylvania,Clearfield,33,41.017778,-78.333611,short tons,"27,796",
-78.6025,40.409167,333,2020,3610294,Brown Mine,Surface,42,Pennsylvania,Cambria,21,40.409167,-78.6025,short tons,"44,851",
-78.8413889999999,39.841389,334,2020,3610306,Saylor Mine,Surface,42,Pennsylvania,Somerset,111,39.841389,-78.841389,short tons,"7,422",
-78.831944,40.1094440000001,335,2020,3610307,Ferko Strip,Surface,42,Pennsylvania,Somerset,111,40.109444,-78.831944,short tons,"9,874",
-78.489167,40.973333,336,2020,3610310,Auger #1,Surface,42,Pennsylvania,Clearfield,33,40.973333,-78.489167,short tons,357,
-79.466944,41.1111110000001,337,2020,3610321,Burns Farm,Surface,42,Pennsylvania,Clarion,31,41.111111,-79.466944,short tons,"41,372",
-79.3372219999999,41.012778,338,2020,3610323,Shankle Mine,Surface,42,Pennsylvania,Clarion,31,41.012778,-79.337222,short tons,"10,130",
-78.8758329999999,39.988889,339,2020,3610329,Big Pine Mine,Surface,42,Pennsylvania,Somerset,111,39.988889,-78.875833,short tons,336,
-78.342778,41.092222,340,2020,3610339,Auger 11,Surface,42,Pennsylvania,Clearfield,33,41.092222,-78.342778,short tons,"5,980",
-79.0263889999999,39.969722,341,2020,3610340,Beachley Strip,Surface,42,Pennsylvania,Somerset,111,39.969722,-79.026389,short tons,"3,748",
-78.489167,40.973333,342,2020,3610346,Auger #2,Surface,42,Pennsylvania,Clearfield,33,40.973333,-78.489167,short tons,500,
-83.9366669999999,36.545556,343,2020,4003353,Shm-14,Surface,47,Tennessee,Claiborne,25,36.545556,-83.936667,short tons,"9,058",
-81.724167,37.812778,344,2020,4003376,Addcar System 16,Surface,8,West Virginia,Moffat,81,37.812778,-81.724167,short tons,"87,588",
-81.6405559999999,37.7697220000001,345,2020,4003398,Shm-75,Surface,54,West Virginia,Boone,5,37.769722,-81.640556,short tons,"106,475",
-83.899444,36.540556,346,2020,4003441,Cooper Ridge Deep Mine,Underground,47,Tennessee,Claiborne,25,36.540556,-83.899444,short tons,"82,813",
-98.466666,28.6833330000001,347,2020,4102840,San Miguel Lignite Mine,Surface,48,Texas,Atascosa,13,28.683333,-98.466666,short tons,"2,647,716",
-94.5088729999999,32.453044,348,2020,4103101,South Hallsville No 1 Mine,Surface,48,Texas,Harrison,203,32.453044,-94.508873,short tons,"1,626,283",
-96.668333,31.098888,349,2020,4103428,Calvert Mine,Surface,48,Texas,Robertson,395,31.098888,-96.668333,short tons,"1,972,073",
-100.445833,28.816111,350,2020,4103739,Eagle Pass Mine,Surface,48,Texas,Maverick,323,28.816111,-100.445833,short tons,"294,026",
-96.495277,31.2825,351,2020,4104586,Kosse Strip,Surface,48,Texas,Limestone,293,31.2825,-96.495277,short tons,"10,104,901",
-94.2969439999999,32.349722,352,2020,4104864,Marshall Mine,Surface,48,Texas,Harrison,203,32.349722,-94.296944,short tons,"83,235",
-94.612716,32.2641990000001,353,2020,4104964,Liberty,Surface,48,Texas,Rusk,401,32.264199,-94.612716,short tons,"2,954,048",
-111.234722,38.8733330000001,354,2020,4200079,Emery Mine,Underground,49,Utah,Emery,15,38.873333,-111.234722,short tons,"474,431",
-111.416944,38.9133330000001,355,2020,4200089,Sufco,Underground,49,Utah,Sevier,41,38.913333,-111.416944,short tons,"4,458,836",
-111.233494,39.6772780000001,356,2020,4201566,Skyline Mine #3,Underground,49,Utah,Carbon,7,39.677278,-111.233494,short tons,"3,687,574",
-110.340556,39.426111,357,2020,4202241,Lila Canyon,Underground,49,Utah,Carbon,7,39.426111,-110.340556,short tons,"3,301,880",
-111.093889,39.408333,358,2020,4202263,Gentry Mine #3,Underground,49,Utah,Emery,15,39.408333,-111.093889,short tons,"659,914",
-111.093889,39.408333,359,2020,4202335,Gentry Mountain #4,Underground,49,Utah,Emery,15,39.408333,-111.093889,short tons,"11,382",
-112.454167,37.4061110000001,360,2020,4202519,Coal Hollow Mine,Surface,49,Utah,Kane,25,37.406111,-112.454167,short tons,"569,090",
-82.186111,36.9527780000001,361,2020,4402277,Rcr #1,Surface,51,Virginia,Russell,167,36.952778,-82.186111,short tons,"29,663",
-81.9869439999999,37.161389,362,2020,4404856,Buchanan Mine #1,Underground,51,Virginia,Buchanan,27,37.161389,-81.986944,short tons,"3,766,386",
-81.853056,37.2761110000001,363,2020,4406748,Jv 16 Mine,Underground,51,Virginia,Buchanan,27,37.276111,-81.853056,short tons,"56,457",
-82.235833,37.3163890000001,364,2020,4406868,No 6,Underground,51,Virginia,Buchanan,27,37.316389,-82.235833,short tons,"8,292",
-81.55549,37.87309,365,2020,4407041,Ahm Coal Mac Mine #1,Surface,54,West Virginia,Logan,45,37.87309,-81.55549,short tons,"101,346",
-82.151111,37.1905560000001,366,2020,4407047,Mine No. 2,Underground,51,Virginia,Buchanan,27,37.190556,-82.151111,short tons,"39,984",
-82.168056,37.2713890000001,367,2020,4407085,Cv#37 Auger Miner,Surface,51,Virginia,Buchanan,27,37.271389,-82.168056,short tons,"14,794",
-82.8375,36.968889,368,2020,4407087,D-6 North Fork,Underground,51,Virginia,Wise,195,36.968889,-82.8375,short tons,"21,137",
-82.522778,37.1388890000001,369,2020,4407115,Baden #1,Surface,51,Virginia,Dickenson,51,37.138889,-82.522778,short tons,"12,712",
-82.6184949999999,37.099836,370,2020,4407124,True Energy Fuels Mine No. 2,Surface,51,Virginia,Wise,195,37.099836,-82.618495,short tons,"12,809",
-82.658175,36.9710210000001,371,2020,4407133,No. 26 Strip,Surface,51,Virginia,Wise,195,36.971021,-82.658175,short tons,"193,929",
-82.720556,37.0588890000001,372,2020,4407137,No. 2,Underground,51,Virginia,Wise,195,37.058889,-82.720556,short tons,"165,959",
-82.807222,36.8791670000001,373,2020,4407150,D-7 Osaka,Underground,51,Virginia,Wise,195,36.879167,-82.807222,short tons,"67,083",
-82.721944,36.987778,374,2020,4407156,Big D #3,Surface,51,Virginia,Wise,195,36.987778,-82.721944,short tons,797,
-82.1559329999999,37.0717980000001,375,2020,4407163,88 Strip,Surface,51,Virginia,Dickenson,51,37.071798,-82.155933,short tons,"669,357",
-81.497222,37.2483330000001,376,2020,4407172,Virginia Point No. 1 Surface M,Surface,51,Virginia,Tazewell,185,37.248333,-81.497222,short tons,"50,673",
-82.0541669999999,37.405833,377,2020,4407199,Laurel Branch Surface,Surface,51,Virginia,Buchanan,27,37.405833,-82.054167,short tons,"323,816",
-82.2608329999999,37.043889,378,2020,4407217,No. 11,Underground,51,Virginia,Dickenson,51,37.043889,-82.260833,short tons,"14,918",
-81.783889,37.238889,379,2020,4407220,Jv 17 Mine,Underground,51,Virginia,Buchanan,27,37.238889,-81.783889,short tons,"78,273",
-82.388333,37.0961110000001,380,2020,4407223,Deep Mine 41,Underground,51,Virginia,Dickenson,51,37.096111,-82.388333,short tons,"2,104,519",
-82.244,37.315325,381,2020,4407225,Huffman Fk.,Surface,51,Virginia,Buchanan,27,37.315325,-82.244,short tons,"10,646",
-82.394444,38.710833,382,2020,4407260,Mine No. 1,Underground,51,Virginia,Dickenson,51,38.710833,-82.394444,short tons,"13,095",
-82.070932,37.314599,383,2020,4407268,Lower Mill,Underground,51,Virginia,Buchanan,27,37.314599,-82.070932,short tons,"6,383",
-82.113935,37.4237630000001,384,2020,4407285,Piney Branch Surface Mine,Surface,51,Virginia,Buchanan,27,37.423763,-82.113935,short tons,"1,055",
-82.3741669999999,37.0588890000001,385,2020,4407308,Deep Mine 44,Underground,51,Virginia,Dickenson,51,37.058889,-82.374167,short tons,"484,494",
-82.193857,37.366898,386,2020,4407318,Hackney Creek Hagy,Underground,51,Virginia,Buchanan,27,37.366898,-82.193857,short tons,"112,092",
-82.232222,37.312778,387,2020,4407327,Shm #1 Miner,Surface,54,West Virginia,Randolph,83,37.312778,-82.232222,short tons,"22,872",
-82.168056,37.2713890000001,388,2020,4407355,Cv#1 Surface Mine,Surface,51,Virginia,Buchanan,27,37.271389,-82.168056,short tons,"21,372",
-82.2549999999999,37.3158330000001,389,2020,4407366,Tilley,Underground,51,Virginia,Buchanan,27,37.315833,-82.255,short tons,"219,237",
-82.4630559999999,36.973889,390,2020,4407367,Toms Creek North,Underground,51,Virginia,Wise,195,36.973889,-82.463056,short tons,"11,652",
-82.713333,36.9358330000001,391,2020,4407373,Jeffrey Hwm,Surface,51,Virginia,Wise,195,36.935833,-82.713333,short tons,600,
-82.2738889999999,37.067778,392,2020,4407381,Long Branch Surface Mine,Surface,51,Virginia,Dickenson,51,37.067778,-82.273889,short tons,"242,942",
-82.517778,36.9866670000001,393,2020,4407384,Airport Mine 1,Surface,51,Virginia,Wise,195,36.986667,-82.517778,short tons,"83,537",
-82.452778,36.972222,394,2020,4407388,Toms Creek South,Underground,51,Virginia,Wise,195,36.972222,-82.452778,short tons,"14,869",
-82.5511109999999,37.0050000000001,395,2020,4407391,Turkey Branch Strip #1,Surface,51,Virginia,Wise,195,37.005,-82.551111,short tons,"14,650",
-82.034167,37.4686110000001,396,2020,4407392,Elk Creek Surface,Surface,51,Virginia,Buchanan,27,37.468611,-82.034167,short tons,"132,539",
-82.856667,36.872778,397,2020,4407394,Nev #1,Surface,51,Virginia,Wise,195,36.872778,-82.856667,short tons,"235,148",
-82.363333,37.1775000000001,398,2020,4407395,Gay Branch #1,Surface,51,Virginia,Dickenson,51,37.1775,-82.363333,short tons,"118,620",Refuse coal is included
-82.124444,37.2311110000001,399,2020,4407400,Airport Surface,Surface,51,Virginia,Buchanan,27,37.231111,-82.124444,short tons,"336,216",
-82.3544439999999,37.15,400,2020,4407404,Clinchco #1,Surface,51,Virginia,Dickenson,51,37.15,-82.354444,short tons,"23,188",Refuse coal is included
-80.3625,39.4027780000001,401,2020,4601318,Harrison County Mine,Underground,54,West Virginia,Wetzel,103,39.402778,-80.3625,short tons,"4,880,471",
-80.291389,39.6083330000001,402,2020,4601433,Marion County Mine,Underground,54,West Virginia,Marion,49,39.608333,-80.291389,short tons,"3,874,919",
-80.726637,40.202273,403,2020,4601436,Ohio County Mine,Underground,54,West Virginia,Marshall,51,40.202273,-80.726637,short tons,"4,998,672",
-80.486391,39.478299,404,2020,4601437,Marshall County Mine,Underground,54,West Virginia,Marshall,51,39.478299,-80.486391,short tons,"8,854,604",
-81.5691669999999,37.5755560000001,405,2020,4601544,Road Fork #51 Mine,Underground,54,West Virginia,Wyoming,109,37.575556,-81.569167,short tons,"125,555",
-80.353889,39.746111,406,2020,4601968,Monongalia County Mine,Underground,42,Pennsylvania,Greene,59,39.746111,-80.353889,short tons,"2,294,715",
-81.5506329999999,37.2293230000001,407,2020,4602380,Bishop Impoundment Area,Surface,54,West Virginia,Mcdowell,47,37.229323,-81.550633,short tons,150,
-79.1204989999999,39.355529,408,2020,4602489,No 1 Strip,Surface,54,West Virginia,Mineral,57,39.355529,-79.120499,short tons,528,
-80.049722,39.2,409,2020,4604168,Leer South Mine,Underground,54,West Virginia,Barbour,1,39.2,-80.049722,short tons,"756,071",
-81.334167,38.035833,410,2020,4604236,Maple Eagle No. 1 Mine,Underground,54,West Virginia,Fayette,19,38.035833,-81.334167,short tons,"13,082",
-81.26257,37.770852,411,2020,4605252,Beckley Pocahontas Mine,Underground,54,West Virginia,Raleigh,81,37.770852,-81.26257,short tons,"1,004,202",
-81.468756,38.166234,412,2020,4605437,American Eagle Mine,Underground,54,West Virginia,Kanawha,39,38.166234,-81.468756,short tons,"750,953",
-81.495556,37.2738890000001,413,2020,4605741,Low Gap Surface Mine,Surface,54,West Virginia,Mcdowell,47,37.273889,-81.495556,short tons,"9,392",
-82.315278,37.8208330000001,414,2020,4606089,Minway No. 1,Surface,54,West Virginia,Mingo,59,37.820833,-82.315278,short tons,"37,559",
-81.609722,37.6025000000001,415,2020,4606263,Wyoming No 2,Underground,54,West Virginia,Wyoming,109,37.6025,-81.609722,short tons,"180,205",
-81.623611,37.506111,416,2020,4606265,Sewell Mine B,Underground,54,West Virginia,Mcdowell,47,37.506111,-81.623611,short tons,"90,120",
-81.550556,37.2277780000001,417,2020,4606578,Red Fox Surface Mine,Surface,54,West Virginia,Mcdowell,47,37.227778,-81.550556,short tons,"83,223",
-81.580641,37.449981,418,2020,4606609,Skyway Ii Mine,Surface,54,West Virginia,Mcdowell,47,37.449981,-81.580641,short tons,557,
