X,Y,FID,year_,MSHA_ID,name,type_,mstafips,state,county,mctyfips,lat,lon,unit,tot_prod,notes
-81.591667,37.7936110000001,419,2020,4606618,Gateway Eagle Mine,Underground,54,West Virginia,Boone,5,37.793611,-81.591667,short tons,"217,254",
-81.475,38.0588890000001,420,2020,4607178,Samples Surface Mine,Surface,54,West Virginia,Kanawha,39,38.058889,-81.475,short tons,"229,139",
-81.545833,37.409167,421,2020,4607366,No 1,Underground,54,West Virginia,Mcdowell,47,37.409167,-81.545833,short tons,"11,066",
-81.2499999999999,38.159167,422,2020,4607537,Alloy Surface Mine,Surface,54,West Virginia,Fayette,19,38.159167,-81.25,short tons,"16,380",
-81.7,38.0541670000001,423,2020,4607938,"Black Castle Mining Company, L",Surface,54,West Virginia,Boone,5,38.054167,-81.7,short tons,"98,787",
-81.319722,38.0072220000001,424,2020,4608625,Kingston No 1,Underground,54,West Virginia,Fayette,19,38.007222,-81.319722,short tons,"22,752",
-82.114167,37.6838890000001,425,2020,4608632,White Flame Surface Mine,Surface,54,West Virginia,Mingo,59,37.683889,-82.114167,short tons,"77,923",
-81.585278,37.905556,426,2020,4608645,Twilight Mtr Surface Mine,Surface,54,West Virginia,Boone,5,37.905556,-81.585278,short tons,"270,180",
-81.483056,37.3872220000001,427,2020,4608647,Eckman Surface Mine,Surface,54,West Virginia,Mcdowell,47,37.387222,-81.483056,short tons,"270,133",
-80.225833,38.768333,428,2020,4608656,Morgan Camp Mine,Underground,54,West Virginia,Randolph,83,38.768333,-80.225833,short tons,"578,238",
-81.6874999999999,37.3286110000001,429,2020,4608659,Mine No. 32,Underground,54,West Virginia,Mcdowell,47,37.328611,-81.6875,short tons,"67,327",
-81.7524999999999,37.7105560000001,430,2020,4608663,Stonecoal Branch Mine No. 2,Underground,54,West Virginia,Logan,45,37.710556,-81.7525,short tons,"374,835",
-81.559722,38.154167,431,2020,4608759,North Eagle Mine,Underground,54,West Virginia,Boone,5,38.154167,-81.559722,short tons,"812,260",
-81.48,37.4647220000001,432,2020,4608786,No 57 Mine,Underground,54,West Virginia,Mcdowell,47,37.464722,-81.48,short tons,"8,312",
-80.990556,38.2986110000001,433,2020,4608787,Jerry Fork Eagle,Underground,54,West Virginia,Nicholas,67,38.298611,-80.990556,short tons,"827,027",
-81.8980559999999,37.8155560000001,434,2020,4608801,Aracoma Alma Mine #1,Underground,54,West Virginia,Logan,45,37.815556,-81.898056,short tons,"713,920",
-81.908889,37.820278,435,2020,4608802,Hernshaw Mine,Underground,54,West Virginia,Logan,45,37.820278,-81.908889,short tons,"187,232",
-82.2038889999999,37.7441670000001,436,2020,4608808,Ruby Energy,Underground,54,West Virginia,Mingo,59,37.744167,-82.203889,short tons,"574,249",
-81.5125,37.9308330000001,437,2020,4608837,Coon Cedar Grove Mine,Underground,54,West Virginia,Raleigh,81,37.930833,-81.5125,short tons,"108,896",
-81.977222,37.7286110000001,438,2020,4608838,Superior Surface Mine,Surface,54,West Virginia,Logan,45,37.728611,-81.977222,short tons,"68,759",
-80.982002,40.135271,439,2020,4608864,Tunnel Ridge Mine,Underground,54,West Virginia,Ohio,69,40.135271,-80.982002,short tons,"6,756,696",
-81.228056,37.7111110000001,440,2020,4608878,Affinity Mine,Underground,54,West Virginia,Raleigh,81,37.711111,-81.228056,short tons,"770,857",
-81.6622609999999,37.952956,441,2020,4608921,Surface Mine No. 7,Surface,54,West Virginia,Boone,5,37.952956,-81.662261,short tons,"3,120",
-82.090277,37.5658330000001,442,2020,4608930,Grapevine South Surface Mine,Surface,54,West Virginia,Mingo,59,37.565833,-82.090277,short tons,"396,645",
-81.3099999999999,37.965833,443,2020,4608932,Kingston No. 2,Underground,54,West Virginia,Fayette,19,37.965833,-81.31,short tons,"398,972",
-81.699833,38.2018150000001,444,2020,4608967,Boone North No. 1 Surface Mine,Surface,54,West Virginia,Boone,5,38.201815,-81.699833,short tons,"27,975",
-81.529167,37.858056,445,2020,4608977,Edwight Surface Mine,Surface,54,West Virginia,Raleigh,81,37.858056,-81.529167,short tons,"1,108",
-82.072222,37.7027780000001,446,2020,4608984,Holden #22 Surface,Surface,54,West Virginia,Logan,45,37.702778,-82.072222,short tons,"1,405,112",
-81.3141669999999,37.916389,447,2020,4609026,Ewing Fork No. 1 Surface Mine,Surface,54,West Virginia,Raleigh,81,37.916389,-81.314167,short tons,"791,362",
-79.3816669999999,39.1872220000001,448,2020,4609028,Mountain View Mine,Underground,54,West Virginia,Tucker,93,39.187222,-79.381667,short tons,"1,834,142",
-81.7986109999999,37.9119440000001,449,2020,4609029,Mountaineer Ii Mine,Underground,54,West Virginia,Logan,45,37.911944,-81.798611,short tons,"891,573",
-80.595277,38.491388,450,2020,4609036,Seven Pines,Surface,54,West Virginia,Webster,101,38.491388,-80.595277,short tons,"142,045",
-81.4558729999999,37.9152720000001,451,2020,4609048,Slip Ridge Cedar Grove Mine,Underground,54,West Virginia,Raleigh,81,37.915272,-81.455873,short tons,"129,037",
-80.179444,39.5172220000001,452,2020,4609050,Barrackville Refuse Pile,Surface,54,West Virginia,Marion,49,39.517222,-80.179444,short tons,"170,267",
-80.738368,38.394097,453,2020,4609052,Bam 7 Auger,Surface,54,West Virginia,Fayette,19,38.394097,-80.738368,short tons,"14,707",
-81.346944,37.9761110000001,454,2020,4609054,Republic Energy,Surface,54,West Virginia,Fayette,19,37.976111,-81.346944,short tons,"799,657",
-81.671234,37.639624,455,2020,4609062,Coal Mountain No 1 Surface,Surface,54,West Virginia,Wyoming,109,37.639624,-81.671234,short tons,"484,513",
-81.696111,38.1619440000001,456,2020,4609070,Boone North No. 2 Surface Mine,Surface,54,West Virginia,Boone,5,38.161944,-81.696111,short tons,"20,368",
-82.161695,37.804533,457,2020,4609075,Twin Branch No 1 Surface,Surface,54,West Virginia,Mingo,59,37.804533,-82.161695,short tons,"337,796",
-81.317357,37.88867,458,2020,4609091,Horse Creek Eagle,Underground,54,West Virginia,Raleigh,81,37.88867,-81.317357,short tons,"412,947",
-81.3076169999999,37.8972390000001,459,2020,4609092,Allen Powellton Mine,Underground,54,West Virginia,Raleigh,81,37.897239,-81.307617,short tons,"471,609",
-81.282778,37.608056,460,2020,4609096,Pocahontas Highwall Mine,Surface,54,West Virginia,Raleigh,81,37.608056,-81.282778,short tons,"4,951",
-81.724167,37.812778,461,2020,4609101,Toney Fork Surface Mine,Surface,54,West Virginia,Logan,45,37.812778,-81.724167,short tons,"27,701",
-80.6283329999999,38.4827780000001,462,2020,4609130,Brandy Station,Surface,54,West Virginia,Webster,101,38.482778,-80.628333,short tons,307,
-87.0599999999999,33.588333,463,2020,4609151,Shm 46 Highwall Miner,Surface,1,Alabama,Jefferson,73,33.588333,-87.06,short tons,"9,002",
-81.565396,37.812571,464,2020,4609152,Black Oak Mine,Underground,54,West Virginia,Boone,5,37.812571,-81.565396,short tons,"219,113",
-81.850833,37.8150000000001,465,2020,4609153,Samples Mine Highwall Miner,Surface,54,West Virginia,Kanawha,39,37.815,-81.850833,short tons,"19,848",
-80.6457119999999,38.036594,466,2020,4609172,Mountaineer Pocahontas No 1 Mi,Underground,54,West Virginia,Greenbrier,25,38.036594,-80.645712,short tons,"40,046",
-81.485,37.2630560000001,467,2020,4609182,Highwall Miner #1,Surface,51,Virginia,Tazewell,185,37.263056,-81.485,short tons,"28,700",
-79.958611,39.3311110000001,468,2020,4609192,Leer Mine,Underground,54,West Virginia,Taylor,91,39.331111,-79.958611,short tons,"4,185,123",
-81.6799999999999,37.323611,469,2020,4609198,Caretta #3 Mine,Underground,54,West Virginia,Mcdowell,47,37.323611,-81.68,short tons,"81,794",
-81.903333,37.841389,470,2020,4609204,Reylas Surface Mine,Surface,54,West Virginia,Logan,45,37.841389,-81.903333,short tons,"41,952",
-81.688056,37.3344440000001,471,2020,4609207,Mine No 2,Underground,54,West Virginia,Mcdowell,47,37.334444,-81.688056,short tons,"56,733",
-81.4877779999999,37.9258330000001,472,2020,4609212,Panther Eagle Mine,Underground,54,West Virginia,Raleigh,81,37.925833,-81.487778,short tons,"304,561",
-81.6603499999999,37.7924560000001,473,2020,4609217,Powellton #1 Mine,Underground,54,West Virginia,Logan,45,37.792456,-81.66035,short tons,"577,251",
-81.7483329999999,37.713333,474,2020,4609219,Highwall Miner No.1,Surface,54,West Virginia,Logan,45,37.713333,-81.748333,short tons,"207,884",
-81.3741669999999,38.275833,475,2020,4609221,Slabcamp,Underground,54,West Virginia,Kanawha,39,38.275833,-81.374167,short tons,"1,294,437",
-81.473055,37.5419440000001,476,2020,4609222,Ranger Fuel No. 1 Mine,Underground,54,West Virginia,Wyoming,109,37.541944,-81.473055,short tons,"491,421",
-81.464444,38.0583330000001,477,2020,4609230,Winchester Ug Mine,Underground,54,West Virginia,Kanawha,39,38.058333,-81.464444,short tons,"9,881",
-80.202603,39.5769990000001,478,2020,4609239,No. 2 Contour & Auger,Surface,54,West Virginia,Wyoming,109,39.576999,-80.202603,short tons,"4,778",
-80.5511109999999,38.010833,479,2020,4609246,Kuhn Ridge,Surface,54,West Virginia,Greenbrier,25,38.010833,-80.551111,short tons,"66,681",
-81.578333,38.126944,480,2020,4609258,Winchester Peerless Rachel Min,Underground,54,West Virginia,Boone,5,38.126944,-81.578333,short tons,"713,896",
-81.6254749999999,37.333494,481,2020,4609261,Mine No. 39,Underground,54,West Virginia,Mcdowell,47,37.333494,-81.625475,short tons,"358,414",
-81.687778,37.3347220000001,482,2020,4609271,Mine No 3,Underground,54,West Virginia,Mcdowell,47,37.334722,-81.687778,short tons,"48,627",
-82.309722,37.7513890000001,483,2020,4609277,Alma No 1,Underground,54,West Virginia,Logan,45,37.751389,-82.309722,short tons,"76,236",
-81.7625,38.160556,484,2020,4609286,Mine No 6,Surface,54,West Virginia,Boone,5,38.160556,-81.7625,short tons,"69,351",
-81.4597219999999,38.3527780000001,485,2020,4609297,Blue Creek No. 1 Ug Mine,Underground,54,West Virginia,Kanawha,39,38.352778,-81.459722,short tons,"946,462",
-81.2688889999999,37.388611,486,2020,4609311,Mine No. 1,Surface,54,West Virginia,Mercer,55,37.388611,-81.268889,short tons,"340,895",
-81.727222,37.7344440000001,487,2020,4609319,Lower War Eagle,Underground,54,West Virginia,Wyoming,109,37.734444,-81.727222,short tons,"503,660",
-81.475,38.2827780000001,488,2020,4609341,Witcher Creek Surface Mine,Surface,54,West Virginia,Kanawha,39,38.282778,-81.475,short tons,"276,068",
-82.1169879999999,37.6101610000001,489,2020,4609345,Remining #3,Surface,54,West Virginia,Mingo,59,37.610161,-82.116988,short tons,"140,414",
-81.895,37.8163890000001,490,2020,4609361,Cedar Grove #2 Mine,Underground,54,West Virginia,Logan,45,37.816389,-81.895,short tons,"444,778",
-82.1958329999999,37.797222,491,2020,4609362,Coalburg Mine,Underground,54,West Virginia,Mingo,59,37.797222,-82.195833,short tons,"107,617",
-82.599722,37.945278,492,2020,4609370,#57 Miner,Surface,51,Virginia,Buchanan,27,37.945278,-82.599722,short tons,"49,996",
-80.166389,39.099722,493,2020,4609374,Shm #67,Surface,54,West Virginia,Mcdowell,47,39.099722,-80.166389,short tons,"169,540",
-81.638661,37.766957,494,2020,4609377,Glancy Surface Mine,Surface,54,West Virginia,Wyoming,109,37.766957,-81.638661,short tons,"806,807",
-81.4299999999999,37.3561110000001,495,2020,4609395,Dry Branch Surface Mine,Surface,54,West Virginia,Mcdowell,47,37.356111,-81.43,short tons,"564,354",
-82.517778,36.9866670000001,496,2020,4609414,Hwm #73,Surface,51,Virginia,Wise,195,36.986667,-82.517778,short tons,"21,117",
-80.691944,38.169722,497,2020,4609415,Shm 06,Surface,1,Alabama,Walker,127,38.169722,-80.691944,short tons,"32,183",
-81.491389,37.7736110000001,498,2020,4609427,Eagle #3 Mine,Underground,54,West Virginia,Wyoming,109,37.773611,-81.491389,short tons,"292,782",
-81.4,37.3600000000001,499,2020,4609442,Apollo Surface Mine,Surface,54,West Virginia,Mcdowell,47,37.36,-81.4,short tons,"39,103",
-80.4825,38.1216670000001,500,2020,4609448,Blue Knob Surface Mine,Surface,54,West Virginia,Greenbrier,25,38.121667,-80.4825,short tons,"150,948",
-81.708854,37.3223380000001,501,2020,4609455,Sewell Mine R,Underground,54,West Virginia,Mcdowell,47,37.322338,-81.708854,short tons,"35,342",
-81.554444,37.7566660000001,502,2020,4609471,Flying Eagle,Underground,54,West Virginia,Wyoming,109,37.756666,-81.554444,short tons,"289,248",
-80.679444,38.026667,503,2020,4609473,No. 1 Surface Mine,Surface,54,West Virginia,Greenbrier,25,38.026667,-80.679444,short tons,"9,529",
-81.37713,37.8859110000001,504,2020,4609475,Workman Creek Surface,Surface,54,West Virginia,Raleigh,81,37.885911,-81.37713,short tons,"1,686,993",
-81.350556,37.386667,505,2020,4609478,Windmillgap Surface Mine,Surface,54,West Virginia,Mcdowell,47,37.386667,-81.350556,short tons,"52,152",
-81.5549999999999,37.4086110000001,506,2020,4609480,Skyway Iii Mine,Surface,54,West Virginia,Mcdowell,47,37.408611,-81.555,short tons,"12,000",
-81.6357629999999,37.2862720000001,507,2020,4609484,Newhall Surface Mine No. 2,Surface,54,West Virginia,Mcdowell,47,37.286272,-81.635763,short tons,"50,566",
-81.693889,37.7483330000001,508,2020,4609495,Eagle Seam Deep Mine,Underground,54,West Virginia,Logan,45,37.748333,-81.693889,short tons,"488,638",
-81.473889,37.3955560000001,509,2020,4609496,Mine No. 43,Underground,54,West Virginia,Mcdowell,47,37.395556,-81.473889,short tons,"330,487",
-81.581944,37.480556,510,2020,4609507,Edm No. 1 Mine,Underground,54,West Virginia,Mcdowell,47,37.480556,-81.581944,short tons,"26,881",
-81.4655559999999,37.782222,511,2020,4609513,Eagle Surface Mine,Surface,54,West Virginia,Wyoming,109,37.782222,-81.465556,short tons,"1,938",
-81.5699999999999,37.5780560000001,512,2020,4609522,Road Fork # 52 Mine,Underground,54,West Virginia,Wyoming,109,37.578056,-81.57,short tons,"366,026",
-81.2375,37.603056,513,2020,4609531,Pocahontas Hwm 52,Surface,54,West Virginia,Raleigh,81,37.603056,-81.2375,short tons,"58,050",
-81.838333,38.1522220000001,514,2020,4609532,Salem Auger #41,Surface,54,West Virginia,Webster,101,38.152222,-81.838333,short tons,307,
-81.6661109999999,37.2138890000001,515,2020,4609533,Berwind Deep Mine,Underground,54,West Virginia,Mcdowell,47,37.213889,-81.666111,short tons,"147,330",
-82.9449999999999,37.251111,516,2020,4609535,Auger A-1,Surface,21,Kentucky,Knott,119,37.251111,-82.945,short tons,"2,362",
-81.7483329999999,37.713333,517,2020,4609537,Ram Surface Mine No. 1,Surface,54,West Virginia,Logan,45,37.713333,-81.748333,short tons,"152,683",
-80.722222,38.1736110000001,518,2020,4609540,Hominy #1 Surface Mine,Surface,54,West Virginia,Nicholas,67,38.173611,-80.722222,short tons,"18,796",
-81.756389,37.7063890000001,519,2020,4609541,No. 2 Gas,Underground,54,West Virginia,Logan,45,37.706389,-81.756389,short tons,"323,904",
-86.781111,37.8486110000001,520,2020,4609544,P610,Surface,54,West Virginia,Logan,45,37.848611,-86.781111,short tons,"102,373",Refuse coal is included
-82.1027779999999,37.6027780000001,521,2020,4609545,Cam Highwall Miner,Surface,54,West Virginia,Mingo,59,37.602778,-82.102778,short tons,"118,298",
-80.1283329999999,38.6838890000001,522,2020,4609546,Beech Mountain Mine,Underground,54,West Virginia,Randolph,83,38.683889,-80.128333,short tons,"83,348",
-82.186111,36.9527780000001,523,2020,4609548,Auger No. 2,Surface,51,Virginia,Russell,167,36.952778,-82.186111,short tons,"4,703",
-81.539722,37.9569440000001,524,2020,4609550,Black Eagle,Underground,54,West Virginia,Raleigh,81,37.956944,-81.539722,short tons,"264,085",
-81.6816669999999,37.784167,525,2020,4609563,Eagle No 1 Mine,Underground,54,West Virginia,Logan,45,37.784167,-81.681667,short tons,"539,681",
-81.6874999999999,37.7755560000001,526,2020,4609564,Elklick Surface Mine,Surface,54,West Virginia,Logan,45,37.775556,-81.6875,short tons,"12,096",
-81.4244439999999,37.59,527,2020,4609569,Itmann No 5,Underground,54,West Virginia,Wyoming,109,37.59,-81.424444,short tons,"20,232",
-81.303056,37.3925,528,2020,4609572,Rane Deep Mine,Underground,54,West Virginia,Mercer,55,37.3925,-81.303056,short tons,"17,879",
-81.9466669999999,37.799722,529,2020,4609574,Davy Branch Mine,Underground,54,West Virginia,Logan,45,37.799722,-81.946667,short tons,"73,431",
-81.942778,37.781389,530,2020,4609575,Lynn Branch No. 2 Mine,Underground,54,West Virginia,Logan,45,37.781389,-81.942778,short tons,"49,417",
-79.398333,39.1702780000001,531,2020,4609577,Potomac-North,Surface,54,West Virginia,Grant,23,39.170278,-79.398333,short tons,"17,692",
-80.720278,38.1111110000001,532,2020,4609580,Hominy # 2 Surface Mine,Surface,54,West Virginia,Nicholas,67,38.111111,-80.720278,short tons,"22,378",
-81.637778,37.7694440000001,533,2020,4609588,Coal Branch No.1 Mine,Underground,54,West Virginia,Boone,5,37.769444,-81.637778,short tons,"191,704",
-81.2961109999999,37.4175000000001,534,2020,4609589,Gemini Surface Mine,Surface,54,West Virginia,Wyoming,109,37.4175,-81.296111,short tons,"52,298",
-105.631272,44.5007230000001,535,2020,4800083,Wyodak Mine,Surface,56,Wyoming,Campbell,5,44.500723,-105.631272,short tons,"3,736,695",
-110.136944,41.4800000000001,536,2020,4800086,Kemmerer Mine,Surface,56,Wyoming,Lincoln,23,41.48,-110.136944,short tons,"2,474,942",
-108.616389,41.799722,537,2020,4800677,Jim Bridger Mine,Surface,56,Wyoming,Sweetwater,37,41.799722,-108.616389,short tons,"1,454,849",
-105.383333,44.1000000000001,538,2020,4800732,Belle Ayr Mine,Surface,56,Wyoming,Campbell,5,44.1,-105.383333,short tons,"11,174,953",
-105.266667,42.693611,539,2020,4800977,Black Thunder,Surface,56,Wyoming,Campbell,5,42.693611,-105.266667,short tons,"50,188,766",
-105.183333,44.0666670000001,540,2020,4800992,Cordero Rojo Mine,Surface,56,Wyoming,Campbell,5,44.066667,-105.183333,short tons,"9,773,845",
-105.32,44.21,541,2020,4800993,Rawhide Mine,Surface,56,Wyoming,Campbell,5,44.21,-105.32,short tons,"9,494,090",
-105.33749,44.1233940000001,542,2020,4801034,Caballo Mine,Surface,56,Wyoming,Campbell,5,44.123394,-105.33749,short tons,"11,626,318",
-105.416667,44.516667,543,2020,4801078,Eagle Butte Mine,Surface,56,Wyoming,Campbell,5,44.516667,-105.416667,short tons,"12,303,698",
-108.666389,41.618889,544,2020,4801180,Black Butte And Leucite Hills,Surface,56,Wyoming,Sweetwater,37,41.618889,-108.666389,short tons,"2,216,235",
-105.528611,44.433611,545,2020,4801200,Buckskin Mine,Surface,56,Wyoming,Campbell,5,44.433611,-105.528611,short tons,"9,699,282",
-105.2825,43.9719440000001,546,2020,4801215,Coal Creek Mine,Surface,56,Wyoming,Campbell,5,43.971944,-105.2825,short tons,"2,141,507",
-105.161619,43.495642,547,2020,4801337,Antelope Coal Mine,Surface,56,Wyoming,Converse,9,43.495642,-105.161619,short tons,"19,809,826",
-105.183188,43.7149230000001,548,2020,4801353,North Antelope Rochelle Mine,Surface,56,Wyoming,Campbell,5,43.714923,-105.183188,short tons,"66,111,840",
-105.734722,44.6502780000001,549,2020,4801429,Dry Fork Mine,Surface,56,Wyoming,Campbell,5,44.650278,-105.734722,short tons,"3,924,629",
-87.2797219999999,38.1783330000001,550,2020,4801645,Addcar System 18 Hwm Serial No,Surface,18,Indiana,Warrick,173,38.178333,-87.279722,short tons,"101,713",
-108.820394,41.8182880000001,551,2020,4801646,Bridger Underground Coal Mine,Underground,56,Wyoming,Sweetwater,37,41.818288,-108.820394,short tons,"2,424,369",
-148.966111,63.8569440000001,552,2020,5000030,Usibelli,Surface,2,Alaska,Denali,68,63.856944,-148.966111,short tons,"1,020,870",
